20.196923970610257, 171.64655874043032
20.540016065423487, 170.89852858354317
21.085351921389773, 169.92764107618814
21.843766025713755, 169.07581063847692
22.36134495731771, 167.67599060054246
22.502502847755153, 169.012733287156
23.438602542235035, 166.8758878429526
23.88294398218014, 165.84607112652216
24.537529101561613, 165.10877347436835
24.355200159746584, 165.99807091023257
25.129215925645227, 164.66692128925342
25.444860652873395, 163.80297908426496
26.177560907565056, 163.14619618045677
26.960739554071044, 162.82680269554692
27.29893033324408, 162.05029874997572
27.99369182524087, 161.46139554755723
28.533081611443667, 160.21856975472076
28.513476348882907, 161.22159285848377
29.336897376434656, 159.83824129158384
29.476245550328034, 159.08934414433614
30.209723665639512, 158.90382645960239
30.477923657470647, 158.16498248930262
31.099018375395396, 157.99159745463726
31.560134150824375, 157.0225988334833
32.23340193217551, 156.31384226625778
32.99700384390218, 155.474158612609
33.79305823142059, 154.85602615885327
34.432420441049004, 154.26414821319298
35.18318667205206, 153.99162334845963
35.29297614239229, 153.2249072677486
36.10855506491974, 152.64555888578883
36.92413398744719, 152.11328547291828
37.31231818615015, 151.330256284107
38.070306649905376, 150.82688037701405
38.6364086063472, 150.10747230979368
39.40796994418295, 149.81647155837487
39.6866662919697, 149.19305985805204
40.45857072190026, 148.8653922590418
40.94164439139729, 148.3303223133541
41.655275948608804, 148.15675084316757
41.92347594043994, 147.51019245583484
42.68146440419517, 147.23473397334232
43.205660111913375, 146.53420250263792
43.83596930324168, 146.17438194682703
44.817212694407516, 145.79591783890157
45.5377060935153, 145.0814037041113
46.30451692542286, 144.76085112994167
46.87061888186469, 144.12219294781747
47.62653149428995, 143.80149643445873
48.265893703918366, 143.1451337320728
49.03495817997812, 142.55939719181495
49.73200695260701, 141.95907481372632
50.50430725803159, 141.6745742084582
50.987380927528605, 141.1264537762903
51.75928535745916, 140.8628339493905
52.749501926489344, 140.46805673336485
53.57147835574713, 139.86344143209192
54.37858392021427, 139.5086540581522
55.017946129842684, 138.74293047242136
55.78047551838222, 138.50417602620456
56.25727550385979, 137.95466354214543
57.01837486148311, 137.75835351845637
57.728454406418905, 137.30396628624325
58.535407013419615, 137.06514238365583
59.546761781377285, 136.62987027575778
60.238712224698105, 136.28211319484453
60.86215957413013, 135.58577652336595
61.62676481399963, 135.2949371103789
